date,avg_sentiment,news_count
2020-06-17,-0.025437349,83
2020-06-18,-0.086272308,65
2020-06-19,-0.040686154,65
2020-06-20,0.052059091,22
2020-06-21,-0.101814286,7
2020-06-22,-0.022560825,97
2020-06-23,-0.028781333,75
2020-06-24,-0.166368132,91
2020-06-25,-0.013859794,97
2020-06-26,-0.073635294,85
2020-06-27,-0.077496774,31
2020-06-28,-0.105382353,34
2020-06-29,-0.028262338,77
2020-06-30,-0.08535283,106
2020-07-01,-0.032966667,99
2020-07-02,-0.067364773,88
2020-07-03,-0.102241667,48
2020-07-04,-0.064488889,27
2020-07-05,-0.024834483,29
2020-07-06,0.042562162,74
2020-07-07,-0.035335955,89
2020-07-08,-0.051450602,83
2020-07-09,-0.090029412,102
2020-07-10,0.005203704,81
2020-07-11,0.060233333,9
2020-07-12,0.007551724,29
2020-07-13,0.04769875,80
2020-07-14,-0.029301802,111
2020-07-15,0.00972605,119
2020-07-16,-0.060970796,113
2020-07-17,-0.042557353,68
